event_time	duration_ms	read_rows	read_bytes	result_rows	query
2026-08-01 18:38:03	10	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:03	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:03	7	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:04	3	6	213	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_SharedCatalogRecoveryTime\' as name,   toFloat64(recovery_time) a
2026-08-01 18:38:05	6	130	31856	130	SELECT             name,             value,             help,             JSONExtract(labels_serialized, \'Map(String, String)\') as labels,             type         FROM merge(system, \'^_custom_metrics_dictionary_.*\')         FORMAT Prometheus
2026-08-01 18:38:06	2	127	1795	1	SELECT countIf(database = \'system\') as systemParts, countIf(database != \'system\') as nonSystemParts FROM system.parts where active
2026-08-01 18:38:06	2	1	5438	1	SELECT count() FROM system.processes WHERE (initial_user NOT IN _CAST([\'backups-internal\', \'management-internal\', \'monitoring-internal\', \'observability-internal\', \'operator-internal\', \'prometheus-exporter\', \'prometheus-internal\', \'operator-cert-internal\', \'availability-monitoring-internal\', \'\'], \'Ar
2026-08-01 18:38:06	2	0	0	1	SELECT countIf(database = \'system\') as systemMerges, countIf(database != \'system\') as nonSystemMerges FROM system.merges
2026-08-01 18:38:09	2	13	6340	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByDictionaries\' AS name,   toFloat64(SUM(bytes_al
2026-08-01 18:38:09	601	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:09	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:09	1	1	1	1	SELECT hostname()
2026-08-01 18:38:09	26	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:09	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:09	9	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:09	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:09	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:14	3	6	213	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_DatabaseReplicatedRecoveryTime\' as name,   toFloat64(recovery_ti
2026-08-01 18:38:14	7	130	31856	130	SELECT             name,             value,             help,             JSONExtract(labels_serialized, \'Map(String, String)\') as labels,             type         FROM merge(system, \'^_custom_metrics_dictionary_.*\')         FORMAT Prometheus
2026-08-01 18:38:15	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:15	711	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:15	1	1	1	1	SELECT hostname()
2026-08-01 18:38:16	28	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:16	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:16	11	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:16	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:16	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:16	2	1	5438	1	SELECT count() FROM system.processes WHERE (initial_user NOT IN _CAST([\'backups-internal\', \'management-internal\', \'monitoring-internal\', \'observability-internal\', \'operator-internal\', \'prometheus-exporter\', \'prometheus-internal\', \'operator-cert-internal\', \'availability-monitoring-internal\', \'\'], \'Ar
2026-08-01 18:38:16	2	123	1735	1	SELECT countIf(database = \'system\') as systemParts, countIf(database != \'system\') as nonSystemParts FROM system.parts where active
2026-08-01 18:38:16	2	0	0	1	SELECT countIf(database = \'system\') as systemMerges, countIf(database != \'system\') as nonSystemMerges FROM system.merges
2026-08-01 18:38:19	2	59	472	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByDataSkippingIndices\' AS name,   toFloat64(SUM(d
2026-08-01 18:38:21	6	130	31856	130	SELECT             name,             value,             help,             JSONExtract(labels_serialized, \'Map(String, String)\') as labels,             type         FROM merge(system, \'^_custom_metrics_dictionary_.*\')         FORMAT Prometheus
2026-08-01 18:38:22	1	1	1	1	SELECT hostname()
2026-08-01 18:38:22	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:22	719	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:22	27	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:22	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:22	9	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:22	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:22	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:24	1	0	0	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByAsynchronousInserts\' AS name,   toFloat64(SUM(t
2026-08-01 18:38:24	3	6	213	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_SharedCatalogRecoveryTime\' as name,   toFloat64(recovery_time) a
2026-08-01 18:38:25	17	839	11634	1	SELECT avg(ProfileEvent_OSCPUWaitMicroseconds) as cpu_wait FROM  system.metric_log  WHERE event_time > now() - INTERVAL 2 MINUTE AND event_date >= yesterday()
2026-08-01 18:38:25	4	2	10208	2	SELECT count() as count, sum(elapsed) as total_elapsed, \'lh\' as usr FROM system.processes  WHERE user = \'observability-internal\' AND client_hostname LIKE \'loghouse-scraper%\'  UNION ALL SELECT count() as count, sum(elapsed) as total_elapsed, \'other\' as usr FROM system.processes  WHERE user != \'observ
2026-08-01 18:38:25	1	875	366447	1	SELECT value FROM system.asynchronous_metrics WHERE metric = \'OSMemoryAvailable\' ;
2026-08-01 18:38:26	3	1	5438	1	SELECT count() FROM system.processes WHERE (initial_user NOT IN _CAST([\'backups-internal\', \'management-internal\', \'monitoring-internal\', \'observability-internal\', \'operator-internal\', \'prometheus-exporter\', \'prometheus-internal\', \'operator-cert-internal\', \'availability-monitoring-internal\', \'\'], \'Ar
2026-08-01 18:38:26	2	124	1750	1	SELECT countIf(database = \'system\') as systemParts, countIf(database != \'system\') as nonSystemParts FROM system.parts where active
2026-08-01 18:38:26	2	0	0	1	SELECT countIf(database = \'system\') as systemMerges, countIf(database != \'system\') as nonSystemMerges FROM system.merges
2026-08-01 18:38:28	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:28	650	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:28	1	1	1	1	SELECT hostname()
2026-08-01 18:38:28	27	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:28	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:28	11	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:28	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:28	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:29	3	14	9020	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'clickhouse_table_replica_readonly_start_timestamp_seconds\' as name,   toFloat64(toUnixTi
2026-08-01 18:38:29	3	6	213	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_DatabaseReplicatedRecoveryTime\' as name,   toFloat64(recovery_ti
2026-08-01 18:38:34	1	6	2128	6	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   concat(\'clickhouse_\', system.dimensional_metrics.metric) AS name,   toFloat64(system.dime
2026-08-01 18:38:34	2	13	6340	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByDictionaries\' AS name,   toFloat64(SUM(bytes_al
2026-08-01 18:38:34	2	15	1013	15	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT     \'ClickHouse_MetricsCollection_CustomMetricsSystemTable\' AS name,     toFloat64(1) AS va
2026-08-01 18:38:34	504	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:34	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:34	0	1	1	1	SELECT hostname()
2026-08-01 18:38:34	22	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:34	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:34	10	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:34	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:34	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:35	6	130	31856	130	SELECT             name,             value,             help,             JSONExtract(labels_serialized, \'Map(String, String)\') as labels,             type         FROM merge(system, \'^_custom_metrics_dictionary_.*\')         FORMAT Prometheus
2026-08-01 18:38:36	2	128	1810	1	SELECT countIf(database = \'system\') as systemParts, countIf(database != \'system\') as nonSystemParts FROM system.parts where active
2026-08-01 18:38:36	2	2	12834	1	SELECT count() FROM system.processes WHERE (initial_user NOT IN _CAST([\'backups-internal\', \'management-internal\', \'monitoring-internal\', \'observability-internal\', \'operator-internal\', \'prometheus-exporter\', \'prometheus-internal\', \'operator-cert-internal\', \'availability-monitoring-internal\', \'\'], \'Ar
2026-08-01 18:38:36	2	0	0	1	SELECT countIf(database = \'system\') as systemMerges, countIf(database != \'system\') as nonSystemMerges FROM system.merges
2026-08-01 18:38:36	24	3156	593118	129	SELECT CAST(\'0fc3eaab-fbcb-4533-8825-9be9faaea781\', \'UUID\') AS instance_id, CAST(\'c-boneaws-al-46-server-tzy1uvq-0\', \'LowCardinality(String)\') AS node_id, CAST(name, \'LowCardinality(String)\') AS metric, CAST(mapFilter((k, v) -> has(_CAST([\'remote\'], \'Array(String)\'), k), labels), \'Map(LowCardinality
2026-08-01 18:38:38	12	8271	2438357	318	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:38	30	2132	5034831	318	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:39	18	16575	3934082	5313	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:39	2	1	5022	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByQueries\' AS name,   toFloat64(SUM(peak_memory_u
2026-08-01 18:38:40	658	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:40	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:40	1	1	1	1	SELECT hostname()
2026-08-01 18:38:40	25	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:40	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:40	9	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:40	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:40	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:43	15	7214	3855211	139	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:44	1	0	0	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByMerges\' AS name,   toFloat64(SUM(memory_usage))
2026-08-01 18:38:44	2	0	0	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_FailedMutations\' as name,   toFloat64(count()) as value,   \'The 
2026-08-01 18:38:44	3	14	9020	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'clickhouse_table_replica_readonly_start_timestamp_seconds\' as name,   toFloat64(toUnixTi
2026-08-01 18:38:44	3	6	213	0	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_DatabaseReplicatedRecoveryTime\' as name,   toFloat64(recovery_ti
2026-08-01 18:38:44	6	130	31856	130	SELECT             name,             value,             help,             JSONExtract(labels_serialized, \'Map(String, String)\') as labels,             type         FROM merge(system, \'^_custom_metrics_dictionary_.*\')         FORMAT Prometheus
2026-08-01 18:38:44	4	1530	559331	1530	SELECT  now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FR
2026-08-01 18:38:45	174	785	2142170	120	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:46	10	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:46	3	2	7298	1	SELECT count() FROM system.processes WHERE (initial_user NOT IN _CAST([\'backups-internal\', \'management-internal\', \'monitoring-internal\', \'observability-internal\', \'operator-internal\', \'prometheus-exporter\', \'prometheus-internal\', \'operator-cert-internal\', \'availability-monitoring-internal\', \'\'], \'Ar
2026-08-01 18:38:46	98	135	1915	1	SELECT countIf(database = \'system\') as systemParts, countIf(database != \'system\') as nonSystemParts FROM system.parts where active
2026-08-01 18:38:46	2	3	4590	1	SELECT countIf(database = \'system\') as systemMerges, countIf(database != \'system\') as nonSystemMerges FROM system.merges
2026-08-01 18:38:46	594	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:46	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:46	0	1	1	1	SELECT hostname()
2026-08-01 18:38:46	26	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:46	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:46	62	787729	12640943	105013	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:46	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:46	5	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:47	17	21149	5188966	10424	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:49	19	22477	5068508	15089	SELECT now64(6) as scrape_time_microseconds, \'tzy1uvq\' AS pod_ident, \'boneaws-al-46\' AS spoken_name, \'cell-1\' AS cell, \'ap-south-1\' AS region, \'aws\' AS cloud_provider, \'26.2.1.525\' AS clickhouse_version, \'0fc3eaab-fbcb-4533-8825-9be9faaea781\' AS control_plane_id, \'aarch64\' AS system_processor, * FRO
2026-08-01 18:38:49	1	0	0	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByMerges\' AS name,   toFloat64(SUM(memory_usage))
2026-08-01 18:38:51	6	130	31856	130	SELECT             name,             value,             help,             JSONExtract(labels_serialized, \'Map(String, String)\') as labels,             type         FROM merge(system, \'^_custom_metrics_dictionary_.*\')         FORMAT Prometheus
2026-08-01 18:38:52	683	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:52	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:52	1	1	1	1	SELECT hostname()
2026-08-01 18:38:52	26	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:52	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:52	10	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:52	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:52	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:38:53	0	0	0	0	SYSTEM PAUSE VIEWS
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'tcp\'
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'tcp_secure\'
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'http\'
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'http_secure\'
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'tcp_over_proxy\'
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'http_over_proxy\'
2026-08-01 18:38:53	0	0	0	0	SYSTEM STOP LISTEN CUSTOM \'mysql\'
2026-08-01 18:38:53	716	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:53	1	1	1	1	SELECT subtractSeconds(now(), 15) FORMAT TabSeparatedRaw
2026-08-01 18:38:58	673	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:38:58	2	2	55	1	SELECT COUNT() FROM system.databases WHERE name = \'default\' AND engine = \'Shared\'
2026-08-01 18:38:58	1	1	1	1	SELECT hostname()
2026-08-01 18:38:58	30	1	573	1	         SELECT             count(*),             create_table_query         FROM system.tables         WHERE database = \'system\'         AND name = \'system_tables_tracking_boneaws_al_46\'         GROUP by create_table_query
2026-08-01 18:38:58	3	27	6373	22	         SELECT             name,             uuid,             hostname() as h,             data_paths[1] as data_path         FROM system.tables         WHERE database = \'system\'         AND (name LIKE \'%_log\' OR name LIKE \'%_log_%\')         AND (storage_policy = \'plain_rewritable_system_tables\' O
2026-08-01 18:38:58	10	66	8619	22	 SELECT hostname() as executing_replica, uuid, name, origin_replica, attached_replica_id FROM system.system_tables_tracking_boneaws_al_46 WHERE attached_replica_id = \'c-boneaws-al-46-server-tzy1uvq-0\' OR attached_replica_id IS NULL OR origin_replica = \'c-boneaws-al-46-server-tzy1uvq-0\'        
2026-08-01 18:38:58	0	0	0	0	SYSTEM REPLICA READY
2026-08-01 18:38:58	6	391	120780	1	         WITH (             SELECT coalesce(value, \'false\')             FROM system.server_settings             WHERE name = \'dictionaries_lazy_load\'         ) as lazy SELECT count() as total, countIf(status = \'LOADED\') as loaded, countIf(status = \'LOADING\') as loading, countIf(status 
2026-08-01 18:39:04	727	0	0	0	SYSTEM FLUSH LOGS
2026-08-01 18:39:04	2	59	472	1	             SELECT                 name,                 toJSONString(labels) as labels_serialized,                 value,                 help,                 type             FROM (                 SELECT   \'ClickHouse_CustomMetric_TotalMemoryUsedByDataSkippingIndices\' AS name,   toFloat64(SUM(d
